x1,; x2,; x3,; x4,; x5,; x6,; x7,; x8,; x9,; x10,; x11,; x12,; x13,; x14,; x15,; x16,; x17,; x18,; x19,; x20,; x21,; x22,; x23,; x24,; x25,; x26,; x27,; x28,; x29,; x30,; x31,; x32,; x33,; x34,; x35,; x36,; x37,; x38,; x39,; x40,; x41,; x42,; x43,; x44,; x45,; x46,; x47,; x48,; x49,; x50,; x51,; x52,; x53,; x54,; x55,; x56,; x57,; x58,; x59,; x60,; x61,; x62,; x63,; x64,; x65,; x66,; x67,; x68,; x69,; x70,; x71,; x72,; x73,; x74,; x75,; x76,; x77,; x78,; x79,; x80,; x81,; x82,; x83,; x84,; x85,; x86,; x87,; x88,; x89,; x90,; y,; 
 1,08377;1,08399;1,08373;1,08384;1,08419;1,08408;1,08434;1,0843;1,08443;1,08425;1,08434;1,08435;1,08433;1,08448;1,08417;1,08399;1,08398;1,08398;1,08368;1,08405;1,08398;1,08367;1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;0,5447;1,08388;0,5062;1,08366;0,44842;1,08388;0,52342;1,08379;0,49934;1,08372;0,48082;1,08367;0,46748;1,08369;0,47534;1,08346;0,41468;1,08324;0,3665;1,08301;0,3241;1,08304;0,33705;1,08307;0,35053;1,08303;0,34221;1,08297;0,32958;1,08217;0,2154;1,08226;0,25239;1,08243;0,31913;1,08238;0,31165;1,08243;0,33188;1,08252;0,36838;1,08248;0,36053;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08291; 
 1,08399;1,08373;1,08384;1,08419;1,08408;1,08434;1,0843;1,08443;1,08425;1,08434;1,08435;1,08433;1,08448;1,08417;1,08399;1,08398;1,08398;1,08368;1,08405;1,08398;1,08367;1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;0,5062;1,08366;0,44842;1,08388;0,52342;1,08379;0,49934;1,08372;0,48082;1,08367;0,46748;1,08369;0,47534;1,08346;0,41468;1,08324;0,3665;1,08301;0,3241;1,08304;0,33705;1,08307;0,35053;1,08303;0,34221;1,08297;0,32958;1,08217;0,2154;1,08226;0,25239;1,08243;0,31913;1,08238;0,31165;1,08243;0,33188;1,08252;0,36838;1,08248;0,36053;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08287; 
 1,08373;1,08384;1,08419;1,08408;1,08434;1,0843;1,08443;1,08425;1,08434;1,08435;1,08433;1,08448;1,08417;1,08399;1,08398;1,08398;1,08368;1,08405;1,08398;1,08367;1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;0,44842;1,08388;0,52342;1,08379;0,49934;1,08372;0,48082;1,08367;0,46748;1,08369;0,47534;1,08346;0,41468;1,08324;0,3665;1,08301;0,3241;1,08304;0,33705;1,08307;0,35053;1,08303;0,34221;1,08297;0,32958;1,08217;0,2154;1,08226;0,25239;1,08243;0,31913;1,08238;0,31165;1,08243;0,33188;1,08252;0,36838;1,08248;0,36053;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08303; 
 1,08384;1,08419;1,08408;1,08434;1,0843;1,08443;1,08425;1,08434;1,08435;1,08433;1,08448;1,08417;1,08399;1,08398;1,08398;1,08368;1,08405;1,08398;1,08367;1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;0,52342;1,08379;0,49934;1,08372;0,48082;1,08367;0,46748;1,08369;0,47534;1,08346;0,41468;1,08324;0,3665;1,08301;0,3241;1,08304;0,33705;1,08307;0,35053;1,08303;0,34221;1,08297;0,32958;1,08217;0,2154;1,08226;0,25239;1,08243;0,31913;1,08238;0,31165;1,08243;0,33188;1,08252;0,36838;1,08248;0,36053;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08313; 
 1,08419;1,08408;1,08434;1,0843;1,08443;1,08425;1,08434;1,08435;1,08433;1,08448;1,08417;1,08399;1,08398;1,08398;1,08368;1,08405;1,08398;1,08367;1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;0,49934;1,08372;0,48082;1,08367;0,46748;1,08369;0,47534;1,08346;0,41468;1,08324;0,3665;1,08301;0,3241;1,08304;0,33705;1,08307;0,35053;1,08303;0,34221;1,08297;0,32958;1,08217;0,2154;1,08226;0,25239;1,08243;0,31913;1,08238;0,31165;1,08243;0,33188;1,08252;0,36838;1,08248;0,36053;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08325; 
 1,08408;1,08434;1,0843;1,08443;1,08425;1,08434;1,08435;1,08433;1,08448;1,08417;1,08399;1,08398;1,08398;1,08368;1,08405;1,08398;1,08367;1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;0,48082;1,08367;0,46748;1,08369;0,47534;1,08346;0,41468;1,08324;0,3665;1,08301;0,3241;1,08304;0,33705;1,08307;0,35053;1,08303;0,34221;1,08297;0,32958;1,08217;0,2154;1,08226;0,25239;1,08243;0,31913;1,08238;0,31165;1,08243;0,33188;1,08252;0,36838;1,08248;0,36053;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08347; 
 1,08434;1,0843;1,08443;1,08425;1,08434;1,08435;1,08433;1,08448;1,08417;1,08399;1,08398;1,08398;1,08368;1,08405;1,08398;1,08367;1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;0,46748;1,08369;0,47534;1,08346;0,41468;1,08324;0,3665;1,08301;0,3241;1,08304;0,33705;1,08307;0,35053;1,08303;0,34221;1,08297;0,32958;1,08217;0,2154;1,08226;0,25239;1,08243;0,31913;1,08238;0,31165;1,08243;0,33188;1,08252;0,36838;1,08248;0,36053;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08348; 
 1,0843;1,08443;1,08425;1,08434;1,08435;1,08433;1,08448;1,08417;1,08399;1,08398;1,08398;1,08368;1,08405;1,08398;1,08367;1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;1,08369;0,47534;1,08346;0,41468;1,08324;0,3665;1,08301;0,3241;1,08304;0,33705;1,08307;0,35053;1,08303;0,34221;1,08297;0,32958;1,08217;0,2154;1,08226;0,25239;1,08243;0,31913;1,08238;0,31165;1,08243;0,33188;1,08252;0,36838;1,08248;0,36053;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08266;0,54093;1,08355; 
 1,08443;1,08425;1,08434;1,08435;1,08433;1,08448;1,08417;1,08399;1,08398;1,08398;1,08368;1,08405;1,08398;1,08367;1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;1,08369;1,08346;0,41468;1,08324;0,3665;1,08301;0,3241;1,08304;0,33705;1,08307;0,35053;1,08303;0,34221;1,08297;0,32958;1,08217;0,2154;1,08226;0,25239;1,08243;0,31913;1,08238;0,31165;1,08243;0,33188;1,08252;0,36838;1,08248;0,36053;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08266;0,54093;1,08276;0,57881;1,08362; 
 1,08425;1,08434;1,08435;1,08433;1,08448;1,08417;1,08399;1,08398;1,08398;1,08368;1,08405;1,08398;1,08367;1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;1,08369;1,08346;1,08324;0,3665;1,08301;0,3241;1,08304;0,33705;1,08307;0,35053;1,08303;0,34221;1,08297;0,32958;1,08217;0,2154;1,08226;0,25239;1,08243;0,31913;1,08238;0,31165;1,08243;0,33188;1,08252;0,36838;1,08248;0,36053;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08266;0,54093;1,08276;0,57881;1,08292;0,63386;1,08385; 
 1,08434;1,08435;1,08433;1,08448;1,08417;1,08399;1,08398;1,08398;1,08368;1,08405;1,08398;1,08367;1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;1,08369;1,08346;1,08324;1,08301;0,3241;1,08304;0,33705;1,08307;0,35053;1,08303;0,34221;1,08297;0,32958;1,08217;0,2154;1,08226;0,25239;1,08243;0,31913;1,08238;0,31165;1,08243;0,33188;1,08252;0,36838;1,08248;0,36053;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08266;0,54093;1,08276;0,57881;1,08292;0,63386;1,083;0,65921;1,08383; 
 1,08435;1,08433;1,08448;1,08417;1,08399;1,08398;1,08398;1,08368;1,08405;1,08398;1,08367;1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;1,08369;1,08346;1,08324;1,08301;1,08304;0,33705;1,08307;0,35053;1,08303;0,34221;1,08297;0,32958;1,08217;0,2154;1,08226;0,25239;1,08243;0,31913;1,08238;0,31165;1,08243;0,33188;1,08252;0,36838;1,08248;0,36053;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08266;0,54093;1,08276;0,57881;1,08292;0,63386;1,083;0,65921;1,08291;0,62105;1,08387; 
 1,08433;1,08448;1,08417;1,08399;1,08398;1,08398;1,08368;1,08405;1,08398;1,08367;1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;1,08369;1,08346;1,08324;1,08301;1,08304;1,08307;0,35053;1,08303;0,34221;1,08297;0,32958;1,08217;0,2154;1,08226;0,25239;1,08243;0,31913;1,08238;0,31165;1,08243;0,33188;1,08252;0,36838;1,08248;0,36053;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08266;0,54093;1,08276;0,57881;1,08292;0,63386;1,083;0,65921;1,08291;0,62105;1,08292;0,62457;1,08383; 
 1,08448;1,08417;1,08399;1,08398;1,08398;1,08368;1,08405;1,08398;1,08367;1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;1,08369;1,08346;1,08324;1,08301;1,08304;1,08307;1,08303;0,34221;1,08297;0,32958;1,08217;0,2154;1,08226;0,25239;1,08243;0,31913;1,08238;0,31165;1,08243;0,33188;1,08252;0,36838;1,08248;0,36053;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08266;0,54093;1,08276;0,57881;1,08292;0,63386;1,083;0,65921;1,08291;0,62105;1,08292;0,62457;1,08292;0,62457;1,08371; 
 1,08417;1,08399;1,08398;1,08398;1,08368;1,08405;1,08398;1,08367;1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;1,08369;1,08346;1,08324;1,08301;1,08304;1,08307;1,08303;1,08297;0,32958;1,08217;0,2154;1,08226;0,25239;1,08243;0,31913;1,08238;0,31165;1,08243;0,33188;1,08252;0,36838;1,08248;0,36053;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08266;0,54093;1,08276;0,57881;1,08292;0,63386;1,083;0,65921;1,08291;0,62105;1,08292;0,62457;1,08292;0,62457;1,08295;0,63647;1,08371; 
 1,08399;1,08398;1,08398;1,08368;1,08405;1,08398;1,08367;1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;1,08369;1,08346;1,08324;1,08301;1,08304;1,08307;1,08303;1,08297;1,08217;0,2154;1,08226;0,25239;1,08243;0,31913;1,08238;0,31165;1,08243;0,33188;1,08252;0,36838;1,08248;0,36053;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08266;0,54093;1,08276;0,57881;1,08292;0,63386;1,083;0,65921;1,08291;0,62105;1,08292;0,62457;1,08292;0,62457;1,08295;0,63647;1,08291;0,6158;1,0835; 
 1,08398;1,08398;1,08368;1,08405;1,08398;1,08367;1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;1,08369;1,08346;1,08324;1,08301;1,08304;1,08307;1,08303;1,08297;1,08217;1,08226;0,25239;1,08243;0,31913;1,08238;0,31165;1,08243;0,33188;1,08252;0,36838;1,08248;0,36053;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08266;0,54093;1,08276;0,57881;1,08292;0,63386;1,083;0,65921;1,08291;0,62105;1,08292;0,62457;1,08292;0,62457;1,08295;0,63647;1,08291;0,6158;1,08287;0,595;1,08357; 
 1,08398;1,08368;1,08405;1,08398;1,08367;1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;1,08369;1,08346;1,08324;1,08301;1,08304;1,08307;1,08303;1,08297;1,08217;1,08226;1,08243;0,31913;1,08238;0,31165;1,08243;0,33188;1,08252;0,36838;1,08248;0,36053;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08266;0,54093;1,08276;0,57881;1,08292;0,63386;1,083;0,65921;1,08291;0,62105;1,08292;0,62457;1,08292;0,62457;1,08295;0,63647;1,08291;0,6158;1,08287;0,595;1,08303;0,66343;1,08375; 
 1,08368;1,08405;1,08398;1,08367;1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;1,08369;1,08346;1,08324;1,08301;1,08304;1,08307;1,08303;1,08297;1,08217;1,08226;1,08243;1,08238;0,31165;1,08243;0,33188;1,08252;0,36838;1,08248;0,36053;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08266;0,54093;1,08276;0,57881;1,08292;0,63386;1,083;0,65921;1,08291;0,62105;1,08292;0,62457;1,08292;0,62457;1,08295;0,63647;1,08291;0,6158;1,08287;0,595;1,08303;0,66343;1,08313;0,70048;1,08398; 
 1,08405;1,08398;1,08367;1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;1,08369;1,08346;1,08324;1,08301;1,08304;1,08307;1,08303;1,08297;1,08217;1,08226;1,08243;1,08238;1,08243;0,33188;1,08252;0,36838;1,08248;0,36053;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08266;0,54093;1,08276;0,57881;1,08292;0,63386;1,083;0,65921;1,08291;0,62105;1,08292;0,62457;1,08292;0,62457;1,08295;0,63647;1,08291;0,6158;1,08287;0,595;1,08303;0,66343;1,08313;0,70048;1,08325;0,7405;1,08433; 
 1,08398;1,08367;1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;1,08369;1,08346;1,08324;1,08301;1,08304;1,08307;1,08303;1,08297;1,08217;1,08226;1,08243;1,08238;1,08243;1,08252;0,36838;1,08248;0,36053;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08266;0,54093;1,08276;0,57881;1,08292;0,63386;1,083;0,65921;1,08291;0,62105;1,08292;0,62457;1,08292;0,62457;1,08295;0,63647;1,08291;0,6158;1,08287;0,595;1,08303;0,66343;1,08313;0,70048;1,08325;0,7405;1,08347;0,80116;1,08452; 
 1,08367;1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;1,08369;1,08346;1,08324;1,08301;1,08304;1,08307;1,08303;1,08297;1,08217;1,08226;1,08243;1,08238;1,08243;1,08252;1,08248;0,36053;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08266;0,54093;1,08276;0,57881;1,08292;0,63386;1,083;0,65921;1,08291;0,62105;1,08292;0,62457;1,08292;0,62457;1,08295;0,63647;1,08291;0,6158;1,08287;0,595;1,08303;0,66343;1,08313;0,70048;1,08325;0,7405;1,08347;0,80116;1,08348;0,80365;1,08429; 
 1,08374;1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;1,08369;1,08346;1,08324;1,08301;1,08304;1,08307;1,08303;1,08297;1,08217;1,08226;1,08243;1,08238;1,08243;1,08252;1,08248;1,08246;0,35643;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08266;0,54093;1,08276;0,57881;1,08292;0,63386;1,083;0,65921;1,08291;0,62105;1,08292;0,62457;1,08292;0,62457;1,08295;0,63647;1,08291;0,6158;1,08287;0,595;1,08303;0,66343;1,08313;0,70048;1,08325;0,7405;1,08347;0,80116;1,08348;0,80365;1,08355;0,8213;1,08427; 
 1,08404;1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;1,08369;1,08346;1,08324;1,08301;1,08304;1,08307;1,08303;1,08297;1,08217;1,08226;1,08243;1,08238;1,08243;1,08252;1,08248;1,08246;1,08263;0,4296;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08266;0,54093;1,08276;0,57881;1,08292;0,63386;1,083;0,65921;1,08291;0,62105;1,08292;0,62457;1,08292;0,62457;1,08295;0,63647;1,08291;0,6158;1,08287;0,595;1,08303;0,66343;1,08313;0,70048;1,08325;0,7405;1,08347;0,80116;1,08348;0,80365;1,08355;0,8213;1,08362;0,83831;1,08425; 
 1,08402;1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;1,08369;1,08346;1,08324;1,08301;1,08304;1,08307;1,08303;1,08297;1,08217;1,08226;1,08243;1,08238;1,08243;1,08252;1,08248;1,08246;1,08263;1,08241;0,37977;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08266;0,54093;1,08276;0,57881;1,08292;0,63386;1,083;0,65921;1,08291;0,62105;1,08292;0,62457;1,08292;0,62457;1,08295;0,63647;1,08291;0,6158;1,08287;0,595;1,08303;0,66343;1,08313;0,70048;1,08325;0,7405;1,08347;0,80116;1,08348;0,80365;1,08355;0,8213;1,08362;0,83831;1,08385;0,88603;1,0843; 
 1,08394;1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;1,08369;1,08346;1,08324;1,08301;1,08304;1,08307;1,08303;1,08297;1,08217;1,08226;1,08243;1,08238;1,08243;1,08252;1,08248;1,08246;1,08263;1,08241;1,08256;0,43894;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08266;0,54093;1,08276;0,57881;1,08292;0,63386;1,083;0,65921;1,08291;0,62105;1,08292;0,62457;1,08292;0,62457;1,08295;0,63647;1,08291;0,6158;1,08287;0,595;1,08303;0,66343;1,08313;0,70048;1,08325;0,7405;1,08347;0,80116;1,08348;0,80365;1,08355;0,8213;1,08362;0,83831;1,08385;0,88603;1,08383;0,87282;1,08438; 
 1,08384;1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;1,08369;1,08346;1,08324;1,08301;1,08304;1,08307;1,08303;1,08297;1,08217;1,08226;1,08243;1,08238;1,08243;1,08252;1,08248;1,08246;1,08263;1,08241;1,08256;1,0825;0,42458;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08266;0,54093;1,08276;0,57881;1,08292;0,63386;1,083;0,65921;1,08291;0,62105;1,08292;0,62457;1,08292;0,62457;1,08295;0,63647;1,08291;0,6158;1,08287;0,595;1,08303;0,66343;1,08313;0,70048;1,08325;0,7405;1,08347;0,80116;1,08348;0,80365;1,08355;0,8213;1,08362;0,83831;1,08385;0,88603;1,08383;0,87282;1,08387;0,88093;1,08438; 
 1,08391;1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;1,08369;1,08346;1,08324;1,08301;1,08304;1,08307;1,08303;1,08297;1,08217;1,08226;1,08243;1,08238;1,08243;1,08252;1,08248;1,08246;1,08263;1,08241;1,08256;1,0825;1,08258;0,45638;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08266;0,54093;1,08276;0,57881;1,08292;0,63386;1,083;0,65921;1,08291;0,62105;1,08292;0,62457;1,08292;0,62457;1,08295;0,63647;1,08291;0,6158;1,08287;0,595;1,08303;0,66343;1,08313;0,70048;1,08325;0,7405;1,08347;0,80116;1,08348;0,80365;1,08355;0,8213;1,08362;0,83831;1,08385;0,88603;1,08383;0,87282;1,08387;0,88093;1,08383;0,85238;1,08424; 
 1,08402;1,08401;1,08388;1,08366;1,08388;1,08379;1,08372;1,08367;1,08369;1,08346;1,08324;1,08301;1,08304;1,08307;1,08303;1,08297;1,08217;1,08226;1,08243;1,08238;1,08243;1,08252;1,08248;1,08246;1,08263;1,08241;1,08256;1,0825;1,08258;1,08255;0,44826;1,08262;0,47759;1,08258;0,46534;1,08247;0,43248;1,08258;0,48203;1,08258;0,48203;1,08267;0,52298;1,08243;0,44302;1,08252;0,48318;1,08266;0,54093;1,08276;0,57881;1,08292;0,63386;1,083;0,65921;1,08291;0,62105;1,08292;0,62457;1,08292;0,62457;1,08295;0,63647;1,08291;0,6158;1,08287;0,595;1,08303;0,66343;1,08313;0,70048;1,08325;0,7405;1,08347;0,80116;1,08348;0,80365;1,08355;0,8213;1,08362;0,83831;1,08385;0,88603;1,08383;0,87282;1,08387;0,88093;1,08383;0,85238;1,08371;0,77158;1,08423; 
